"Tỉnh, thành phố",1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-HTH,15401.0,14503.0,15417.0,15197.0,17090.0,20924.0,21170.0,21099.0,20634.0,21050.0,20119.0,20508.0,21318.0,22236.0,24603.0,26121.0,27404.0,29629.0,30775.0,31648.0,35383.0,26166.0,32035.0,33351.0,38398.0,39490.0,38528.0,38908.0
geoId-HYN,2565.0,2528.0,2647.0,2712.0,2215.0,2008.0,1501.0,1595.0,1659.0,1433.0,1468.0,1151.0,1034.0,996.0,934.0,885.0,784.0,774.0,764.0,775.0,737.0,705.0,715.0,690.0,672.0,640.0,615.0,583.0
geoId-HDG,4658.0,4443.6,709.5,1624.0,1798.0,1777.0,1797.0,1955.0,2127.0,2321.0,2336.0,2306.0,2302.0,2296.0,2287.0,2244.0,2203.0,2186.0,2145.0,2102.0,1814.0,1779.0,1709.0,1739.0,1713.0,1736.0,1908.0,1901.0
geoId-HPG,15000.0,16200.0,15002.5,16802.0,20224.0,23163.0,26467.0,28154.0,28953.0,31721.0,35279.0,34007.0,35867.0,39692.0,43102.0,44019.0,46323.0,47853.0,47977.0,53273.0,68849.0,72954.0,79920.0,94788.0,101391.0,109339.0,113087.0,115655.0
geoId-HGG,,,,,,,,,4255.0,4317.0,4294.0,3966.0,3670.0,3204.0,3143.0,3048.0,2975.0,2952.0,2909.0,2843.0,2809.0,2764.0,2728.0,2676.0,2729.0,2516.0,2544.0,2564.0
geoId-KHA,56500.0,47629.0,49550.0,50156.0,52702.0,54087.0,56647.0,60972.0,61886.0,59702.0,63121.0,65266.0,67054.0,68637.0,74356.0,75240.0,75176.0,80158.0,82295.0,85253.0,89191.0,92750.0,95185.0,97175.0,97456.0,96137.0,95977.0,97875.0
geoId-KGG,170000.0,190765.0,196535.0,209948.0,218500.0,239218.0,256199.0,271255.0,286000.0,295500.0,305565.0,311618.0,315157.0,318255.0,352147.0,375687.0,396952.0,421201.0,437370.0,463090.0,493820.0,519091.0,548234.0,589535.0,600140.0,571687.0,556100.0,502360.0
geoId-KTM,34.0,12.7,35.1,22.0,19.0,196.0,313.0,314.0,326.0,359.0,388.0,399.0,438.0,465.0,866.0,844.0,794.0,794.0,914.0,1042.0,1250.0,1410.0,1526.0,1714.0,1822.0,1929.0,1975.0,2161.0
geoId-LCU,80.0,264.3,179.5,273.0,267.0,195.0,151.0,150.0,83.0,94.0,113.0,129.0,160.0,149.0,157.0,163.0,163.0,229.0,217.0,188.0,195.0,241.0,250.0,254.0,271.0,260.0,317.0,324.0
geoId-LAN,14595.0,13393.0,14060.0,14000.0,12648.0,11612.0,12843.0,14387.0,11011.0,10777.0,8823.0,10198.0,10031.0,11331.0,10678.0,11030.0,13022.0,13572.0,12842.0,13724.0,12362.0,12625.0,13357.0,12067.0,12587.0,9984.0,6471.0,6831.0
geoId-LCI,20.0,19.6,24.4,23.0,19.0,16.0,17.0,17.0,18.0,10.0,11.0,11.0,14.0,11.0,10.0,9.0,8.0,6.0,5.0,8.0,6.0,26.0,29.0,32.0,26.0,28.0,27.0,27.0
geoId-LDG,2638.0,643.0,482.5,418.0,537.0,636.0,528.0,531.0,532.0,432.0,437.0,487.0,505.0,585.0,488.0,406.0,415.0,547.0,622.0,629.0,624.0,611.0,356.0,351.0,289.0,277.0,265.0,262.0
geoId-LSN,16.0,19.5,20.1,21.0,23.0,33.0,166.0,140.0,175.0,175.0,201.0,209.0,209.0,279.0,858.0,231.0,246.0,249.0,296.0,278.0,221.0,241.0,247.0,262.0,272.0,285.0,289.0,292.0
geoId-NDH,9343.0,9420.0,11660.0,15479.0,21518.0,26319.0,26761.0,29000.0,32357.0,32157.0,31699.0,31683.0,34008.0,36513.0,38564.0,39890.0,40149.0,40174.0,41216.0,43668.0,44579.0,45842.0,48341.0,51383.0,54760.0,56376.0,57441.0,58538.0
