dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,11089.0,11703.0,13897.0,18140.0,23842.0,22722.0,25000.0,26971.0,29891.0,32968.0,33770.0,31608.0,31263.0
