dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,15243.0,15059.0,17065.0,20697.0,22631.0,24153.0,27512.0,32010.0,36677.0,38494.0,41046.0,44523.0,45852.0
