dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,117787.0,103801.0,104814.0,118018.0,138605.0,144975.0,150214.0,169730.0,178237.0,192015.0,213889.0,219697.0,250538.0
