dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,27412.0,26448.0,27396.0,28459.0,37489.0,36307.0,38986.0,40673.0,41424.0,43783.0,46538.0,47719.0,51549.0
