dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,12.2,12.1,12.9,13.8,14.6,15.1,16.7,17.3,19.1,19.7,21.7,24.57,27.69,29.41
