dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,16.7,15.9,18.2,21.2,25.1,25.9,29.1,28.5,27.8,26.0,25.0,23.53,25.44,25.42
