dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,14.2,13.1,13.6,13.5,13.7,14.2,14.6,14.8,15.6,15.5,15.6,18.02,21.52,22.86
