dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,23.3,24.1,25.3,27.3,29.7,30.6,33.9,35.8,37.0,38.3,37.0,37.91,38.25,37.36
