dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,18.0,20.0,20.8,22.5,26.1,26.7,30.1,31.0,31.9,33.3,34.8,36.31,38.23,38.55
