dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,783.2,696.43,766.27,841.95,887.0,923.0,982.8,1003.0,978.3,1085.9,1071.5,1016.34,1126.7,1227.29
