dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,460.0,469.43,537.95,531.53,553.7,578.9,574.1,551.9,606.2,619.4,521.6,554.21,478.5,477.0
