dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,2218.9,2524.85,2678.55,2810.18,2982.1,3261.6,3498.1,3637.0,3800.8,3813.0,4279.0,4285.91,3595.7,3636.0
