dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,3188.1,3464.4,3529.13,3757.74,3678.4,3945.8,4605.5,5033.3,5275.0,5494.2,6603.6,7100.37,6928.5,7567.21
