dia phuong,2000,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,1831.0,2338.0,2951.0,3521.0,4234.0,5179.0,7422.0,12940.0,14318.0,26311.0,38458.0,44959.0,46548.0,47851.0,56723.0,65235.0,78775.0,94364.0,109406.0,115150.0,127660.56,162944.0
