dia phuong,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
geoId-VNM,19080.61,32474.0,38455.0,43002.0,49035.0,72397.0,93523.0,96706.0,105259.0,112073.0,90678.0
