dia phuong,2000,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,13568.0,22083.0,21507.0,21654.0,23660.0,26280.0,38385.0,60474.0,76996.0,74068.0,81405.0,71276.0,78253.0,95603.0,99315.0,,,,,,,
