dia phuong,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
geoId-VNM,83609.62,133833.0,160256.0,179686.0,246351.02,246527.0,279783.0,354797.0,435620.0,370618.0,393596.75
