dia phuong,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
geoId-VNM,80855.29,154991.0,184877.0,197708.0,262573.0,333355.0,365894.0,378260.0,454207.92,480293.0,477308.49
