dia phuong,2000,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,,,,,,,,,,10521.0,11201.0,12676.0,11849.0,12087.0,27020.0,43142.0,44665.0,47050.0,63075.0,60631.0,58592.11,43067.0
