dia phuong,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
geoId-VNM,25540.58,41429.0,50233.0,53979.0,59670.0,72322.0,82245.0,93669.0,103848.94,111076.0,112564.89
