dia phuong,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
geoId-VNM,7206.16,8269.6,8691.4,9219.8,10310.2,10994.65,11538.85,12643.1,13391.89,13323.9,13394.94
