dia phuong,2000,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,2192.0,2995.0,3204.0,3583.0,3943.0,3969.0,4457.0,4517.0,8962.0,10521.0,,,,,,,,,,,,
