dia phuong,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
geoId-VNM,64069.68,98714.0,117890.0,131864.0,147615.0,123910.0,133574.0,201669.0,263031.0,193626.0,210252.63
