dia phuong,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,2099.0,1410.0,2662.0,6080.0,8828.0,8645.0,11372.0,13166.0,13574.0,15539.0,12975.0,14911.0,,,,,
