dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,,,,,,899.5,974.1,1020.7,1131.0,1319.8,1387.1,1666.2,1603.5,1719.5,1956.2,2162.1,2208.1,2178.6,2061.6,2363.9,1753.17,1767.88,1707.03,1526.11,1672.88,1905.96
