dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,22.8,23.5,24.1,26.1,27.1,27.9,31.4,33.4,34.9,40.0,42.0,45.7,51.3,54.8,60.3,63.3,70.4,73.9,75.2,74.1,55.4,57.63,59.23,56.99,56.99,58.4
