dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,,,,,,162.5,168.9,166.8,165.7,195.6,210.9,232.5,234.0,222.7,246.6,318.4,398.2,425.2,406.3,441.8,352.79,318.07,341.58,311.6,263.17,242.38
