dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,,,,,,,107.3,105.8,105.9,107.5,120.4,116.2,114.6,106.5,102.5,102.7,101.2,100.5,101.7,101.9,101.83,105.38,100.43,100.42,100.0,102.11
