dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,,,,,,138.4,101.3,116.7,96.1,150.9,85.8,117.8,62.8,122.1,157.0,121.4,121.6,100.9,119.0,105.4,109.36,106.82,103.96,103.6,98.87,112.98
