dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,,,,,,133.6,104.0,98.7,99.3,118.1,107.8,110.2,100.6,95.2,110.7,129.1,125.1,106.8,95.5,108.7,99.68,90.16,107.39,91.22,84.46,92.1
