dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,,,,,,117.8,97.3,110.6,122.6,100.5,116.4,130.6,90.1,115.5,137.4,111.4,100.3,96.5,83.4,116.3,102.11,105.0,109.65,98.9,118.48,116.55
