dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,,,,,,103.9,101.1,111.9,137.1,137.8,160.4,209.5,188.8,218.2,299.8,333.9,335.0,323.4,269.6,313.6,232.37,243.98,267.53,264.58,313.48,365.36
