dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,,,,,,157.0,90.4,124.7,91.8,113.5,107.9,100.2,117.5,74.5,162.1,176.7,158.9,106.8,82.5,114.7,87.74,83.05,104.02,114.73,100.65,74.24
