dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,24.4,25.7,28.0,25.6,27.0,27.4,31.0,34.7,39.9,42.0,14.6,0.3,12.4
