dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,102.2,106.4,113.6,105.0,104.3,105.7,122.9,138.2,149.5,159.1,42.2,0.6,51.1
