dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,170.7,172.5,196.2,195.8,202.4,236.5,257.0,277.7,286.2,309.0,52.1,0.8,178.9
