dia phuong,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,17747.0,36597.0,37138.0,50266.0,64218.0,78090.0,85671.0,100247.0,106958.0,105295.0,122905.0,131104.0,,,,,
