dia phuong,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,11801.0,16145.0,21193.0,27208.0,37632.0,45543.0,56854.0,66231.0,69442.0,79519.0,91545.0,109297.0,,,,,
