"Tỉnh, thành phố",1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-PYN,58.9,57.9,56.0,60.8,59.5,57.7,59.5,58.3,59.1,59.5,58.3,57.9,56.6,56.7,56.7,56.5,57.4,57.1,57.8,57.0,57.2,57.5,56.9,56.6,55.4,54.8,55.2,55.5
geoId-QBH,45.6,47.1,46.4,44.4,46.9,46.2,47.7,47.8,47.4,48.3,48.2,49.1,50.2,50.8,50.8,52.1,52.8,53.4,53.5,54.2,54.1,55.0,55.4,54.3,52.2,53.2,53.7,53.0
geoId-QNM,106.2,105.9,105.9,102.5,102.9,94.5,89.0,88.0,87.3,86.4,84.4,83.6,84.1,85.9,86.6,85.3,87.7,88.6,87.9,87.4,88.5,86.7,86.8,86.2,84.9,83.5,82.6,83.2
geoId-QNI,87.5,89.5,90.0,87.6,89.2,86.5,79.4,81.2,80.3,75.2,74.3,75.1,74.0,73.8,72.5,72.7,72.5,73.5,74.8,73.8,75.7,75.8,75.5,74.8,73.4,71.2,73.1,74.8
geoId-QNH,45.1,46.2,47.3,47.2,47.1,48.4,48.8,49.2,49.2,48.4,47.2,47.2,45.6,45.0,45.0,44.7,43.9,43.6,43.0,43.1,42.5,42.3,41.6,41.1,40.2,39.1,38.5,37.4
geoId-QTI,42.3,43.2,43.6,42.7,44.7,45.9,46.9,47.1,47.4,46.6,44.9,45.9,47.1,48.1,48.1,48.1,48.5,49.0,50.1,50.2,47.7,49.8,50.3,50.7,50.5,50.7,50.2,50.5
geoId-STG,275.6,320.2,330.7,343.6,356.5,370.4,348.8,354.9,349.6,315.2,321.6,324.4,325.4,322.3,334.6,349.6,349.0,365.9,373.5,363.9,362.7,356.6,348.2,351.8,356.3,353.7,327.9,332.7
geoId-SLA,43.6,44.5,44.1,43.0,41.9,41.5,40.6,39.4,38.5,39.0,39.0,39.2,45.6,45.9,45.9,44.6,44.1,48.2,56.7,54.3,52.1,51.7,51.0,50.6,50.8,51.6,51.2,50.2
geoId-THA,250.4,251.2,254.7,253.8,252.9,257.5,257.6,257.2,256.4,254.6,252.2,254.3,254.4,258.1,258.1,253.6,257.1,256.7,256.3,258.6,257.0,253.9,250.5,244.4,237.9,231.2,231.9,229.3
geoId-TBH,169.4,169.8,170.7,171.7,172.1,173.1,173.3,171.8,170.6,168.6,167.4,166.0,168.3,167.1,167.1,166.4,165.7,162.8,161.8,161.8,161.0,160.1,158.7,157.2,155.2,153.7,153.2,151.6
geoId-TNN,59.2,63.6,65.4,65.6,65.3,68.6,69.5,70.5,70.4,69.9,70.1,70.1,68.9,69.9,69.9,69.8,71.2,72.6,72.2,72.5,72.4,72.0,71.1,70.7,70.1,69.8,68.8,68.3
geoId-TTH,48.5,49.5,50.1,49.8,51.0,51.3,51.6,51.9,51.7,51.3,50.5,50.3,50.9,53.1,53.1,53.7,53.5,53.8,53.7,53.7,54.4,54.5,54.9,54.7,54.8,54.3,53.9,52.8
geoId-TGG,269.3,280.2,288.7,281.5,286.4,282.4,276.1,265.0,260.8,259.4,251.9,247.8,246.8,244.9,246.4,244.0,241.8,241.4,235.6,230.6,224.7,215.5,210.8,201.3,184.3,136.0,131.9,134.8
geoId-HCM,79.5,80.2,76.9,73.7,77.8,75.9,67.0,56.2,49.4,46.7,40.4,36.2,32.8,30.3,27.2,24.4,22.0,22.4,21.4,20.9,20.3,19.5,19.1,16.9,16.8,16.7,16.6,16.2
geoId-NT,611.7,607.6,617.1,620.2,621.0,638.7,648.8,653.3,656.4,659.9,661.2,661.0,658.8,669.8,670.4,666.4,670.9,678.0,689.2,689.2,684.3,682.6,679.8,672.4,669.0,665.2,662.2,659.7
geoId-TVH,169.3,159.2,200.9,210.0,232.6,237.0,240.4,235.8,236.2,235.6,232.4,228.2,224.0,226.9,231.9,232.7,233.0,227.4,235.6,235.8,235.8,210.6,220.2,223.2,224.3,205.2,209.0,199.1
geoId-TQG,40.3,40.6,41.7,43.3,43.1,44.5,46.1,46.1,47.0,46.4,45.6,45.9,45.2,45.6,45.6,45.4,45.5,45.8,45.9,45.6,45.6,45.1,45.1,44.8,44.3,44.5,44.2,43.9
geoId-TNN,173.2,156.1,170.0,164.7,166.0,176.8,180.8,186.6,193.9,197.9,192.2,206.5,205.2,211.2,215.6,217.8,224.2,229.7,232.4,237.8,237.5,233.3,243.4,245.6,243.7,246.9,250.2,251.9
geoId-TNH,127.3,142.8,139.3,141.4,169.5,174.0,167.3,165.6,168.3,162.8,144.6,137.9,142.5,152.2,154.4,154.2,155.5,155.3,146.3,142.2,144.5,144.6,147.9,149.5,149.1,147.7,147.8,147.7
geoId-VLG,206.0,209.8,198.1,228.5,224.2,208.6,216.3,209.8,207.0,208.1,203.1,196.5,158.3,177.4,176.7,170.0,181.5,185.9,181.9,180.2,180.5,176.4,169.4,161.9,155.5,145.8,134.5,112.4
geoId-VPC,72.1,67.9,71.4,74.1,71.8,74.8,70.6,73.9,74.2,72.9,69.6,68.3,57.9,60.5,60.5,59.3,59.2,59.4,59.0,58.6,58.4,58.4,57.9,56.6,54.1,53.9,53.7,53.0
geoId-YBI,38.5,38.8,39.2,42.2,39.5,40.0,40.5,40.6,41.1,41.4,41.3,41.4,39.6,41.2,41.2,41.0,41.2,40.4,40.5,40.9,41.3,42.8,42.5,42.1,42.8,42.9,42.6,42.5
geoId-DBN,,,,,,,,,,39.6,40.0,41.1,43.2,44.9,44.9,46.4,47.5,48.3,49.0,49.4,49.4,50.1,50.2,51.3,51.7,52.4,53.8,55.1
geoId-DNG,13.4,13.4,13.5,12.3,12.2,11.2,11.1,10.2,9.5,9.0,8.0,8.1,8.0,8.0,7.8,7.3,6.5,5.9,5.4,5.5,5.4,5.4,5.2,5.2,5.1,4.8,4.7,4.8
geoId-ST,351.8,362.4,358.8,356.5,395.7,399.4,381.4,366.3,361.3,353.1,318.9,305.3,300.4,307.6,304.7,295.1,293.1,294.4,280.3,273.2,273.3,270.4,271.9,270.2,267.4,262.0,258.9,255.5
geoId-DLK,69.0,61.5,61.7,58.9,59.1,64.0,65.8,69.4,74.2,64.6,57.4,69.8,70.2,75.8,76.7,80.1,84.5,87.4,90.3,94.4,93.4,93.9,101.5,105.3,105.0,107.6,111.7,113.9
geoId-DNG1,,,,,,,,,,11.9,13.3,12.1,11.4,11.4,11.8,11.1,12.3,12.3,12.3,12.6,12.6,12.4,13.0,13.2,12.8,12.7,13.0,12.9
geoId-MRD,3190.6,3442.7,3480.6,3760.6,3985.2,3945.8,3792.0,3834.8,3787.3,3815.7,3826.3,3773.9,3683.1,3858.9,3870.0,3945.9,4093.9,4184.0,4340.3,4249.5,4301.5,4241.1,4185.3,4107.5,4069.3,3963.7,3898.6,3802.6
geoId-RRD,1238.1,1216.6,1244.3,1250.3,1249.9,1261.0,1251.3,1245.8,1232.7,1210.0,1186.1,1171.2,1153.2,1155.4,1155.5,1150.1,1144.5,1138.7,1129.9,1122.7,1110.9,1094.4,1071.4,1040.8,1012.3,983.4,970.3,953.7
geoId-DNI,67.5,69.9,71.1,73.8,77.9,81.9,81.2,80.4,80.1,80.9,79.5,77.5,75.5,75.0,73.2,69.4,68.7,68.4,66.2,65.3,63.6,61.7,60.7,59.8,58.8,55.7,53.9,52.6
geoId-DTP,361.0,390.8,371.9,422.6,442.7,408.4,408.3,426.4,436.4,453.0,467.7,454.0,447.1,468.1,450.8,465.1,501.1,487.6,541.8,528.6,546.0,551.4,538.3,520.4,521.6,514.2,504.4,482.1
