dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,38449.0,31638.0,28432.0,28571.0,25528.0,30632.0,44879.0,53124.0,54067.0,58083.0,57334.0,56324.0,59221.0
