dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,1044875.0,966624.0,1024956.0,1106540.0,1223170.0,1342311.0,1486049.0,1664276.0,1794452.0,1921367.0,1989373.0,1995905.0,2110743.0
