dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,24570.0,21662.0,21124.0,16133.0,13210.0,22148.0,23034.0,22052.0,18070.0,18580.0,18382.0,16366.0,16427.0
