dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,188807.0,178893.0,188643.0,206967.0,236940.0,256462.0,295070.0,325299.0,342848.0,361832.0,349831.0,358835.0,380792.0
